chrom,start,end,Fresh,Fix,HexFix
chr16,97318877,97319277,19,8,13
chr16,97322614,97323014,99,30,24
chr16,97326072,97326472,38,2,12
chr16,97356548,97356948,93,8,20
chr16,97417926,97418326,38,13,5
chr16,97443860,97444260,57,9,14
chr16,97496032,97496432,63,23,17
chr16,97512316,97512716,51,8,14
chr16,97518405,97518805,15,9,4
chr16,97523067,97523467,65,8,23
chr16,97535092,97535492,23,3,17
chr16,97593055,97593455,23,12,13
chr16,97659139,97659539,72,37,17
chr16,97665495,97665895,91,28,25
chr16,97763568,97763968,120,8,39
chr16,97778620,97779020,126,14,36
chr16,97804902,97805302,22,2,17
chr16,97851601,97852001,150,23,42
chr16,97922403,97922803,241,33,47
chr16,97935851,97936251,115,27,22
chr16,97962363,97962763,336,65,123
chr16,97996887,97997287,247,62,41
chr16,98002483,98002883,13,14,2
chr16,98026159,98026559,38,15,14
chr16,98082405,98082805,201,77,41
chr17,3013946,3014346,18,9,22
chr17,3075707,3076107,27,15,10
chr17,3078132,3078532,145,60,28
chr17,3081686,3082086,88,44,195
chr17,3084311,3084711,126,30,21
chr17,3102273,3102673,49,10,19
chr17,3114691,3115091,295,42,127
chr17,3122876,3123276,22,10,5
chr17,3151116,3151516,53,33,23
chr17,3156240,3156640,18,7,11
chr17,3157000,3157400,65,18,27
chr17,3200328,3200728,39,11,17
chr17,3213234,3213634,12,14,15
chr17,3224420,3224820,45,14,23
chr17,3230127,3230527,56,9,40
chr17,3253549,3253949,33,2,16
chr17,3273736,3274136,37,3,17
chr17,3288330,3288730,24,4,11
chr17,3314162,3314562,68,4,19
chr17,3326311,3326711,35,6,19
chr17,3414587,3414987,21,5,13
chr17,3448785,3449185,13,2,19
chr17,3451054,3451454,73,10,28
chr17,3505728,3506128,80,28,29
chr17,3506526,3506926,16,7,16
chr17,3509850,3510250,39,0,21
chr17,3516440,3516840,49,22,19
chr17,3530598,3530998,82,15,25
chr17,3533424,3533824,14,2,10
chr17,3557653,3558053,363,72,113
chr17,3616388,3616788,49,21,20
chr17,3740830,3741230,61,6,16
chr17,3751967,3752367,23,10,10
chr17,3879088,3879488,66,5,13
chr17,4092375,4092775,24,11,5
chr17,4201303,4201703,97,19,14
chr17,4282643,4283043,24,10,2
chr17,4497879,4498279,40,4,20
chr17,4502914,4503314,27,8,10
chr17,4778135,4778535,15,1,10
chr17,4908011,4908411,143,9,50
chr17,4946609,4947009,39,3,14
chr17,4948480,4948880,162,29,16
chr17,4964504,4964904,43,6,18
chr17,4967249,4967649,53,10,8
chr17,4984701,4985101,46,24,10
chr17,4994724,4995124,91,6,24
chr17,5007232,5007632,146,34,39
chr17,5012658,5013058,59,14,25
chr17,5014902,5015302,55,14,20
chr17,5016387,5016787,54,21,14
chr17,5021557,5021957,17,14,10
chr17,5050762,5051162,12,12,9
chr17,5052130,5052530,199,49,79
chr17,5059286,5059686,68,23,19
chr17,5060644,5061044,66,20,29
chr17,5067264,5067664,17,3,11
chr17,5082466,5082866,107,31,32
chr17,5089483,5089883,82,27,32
chr17,5093424,5093824,74,39,32
chr17,5101323,5101723,30,9,4
chr17,5132837,5133237,16,7,12
chr17,5138850,5139250,67,16,25
chr17,5143728,5144128,81,12,26
chr17,5176329,5176729,41,1,10
chr17,5187580,5187980,17,7,14
chr17,5189723,5190123,352,67,101
chr17,5201293,5201693,12,8,9
chr17,5201811,5202211,65,5,18
chr17,5204519,5204919,42,10,16
chr17,5260411,5260811,44,20,12
chr17,5270865,5271265,135,15,40
chr17,5275677,5276077,17,15,17
chr17,5295629,5296029,47,13,7
chr17,5303363,5303763,100,18,31
chr17,5322609,5323009,34,8,16
chr17,5324534,5324934,57,6,17
chr17,5397394,5397794,78,7,20
chr17,5402094,5402494,77,12,25
chr17,5402615,5403015,127,13,40
chr17,5412800,5413200,35,8,6
chr17,5416534,5416934,62,14,18
chr17,5418962,5419362,95,31,11
chr17,5421875,5422275,25,2,13
chr17,5429432,5429832,76,8,31
chr17,5440368,5440768,119,31,30
chr17,5475990,5476390,73,14,14
chr17,5490388,5490788,54,18,15
chr17,5491500,5491900,192,52,21
chr17,5615034,5615434,26,8,4
chr17,5733431,5733831,36,2,14
chr17,5753033,5753433,33,3,15
chr17,5770493,5770893,65,14,17
chr17,5795824,5796224,37,7,15
chr17,5819676,5820076,12,0,10
chr17,5841124,5841524,104,14,31
chr17,5842187,5842587,14,11,17
chr17,5846166,5846566,35,16,21
chr17,5848628,5849028,106,21,33
chr17,5849525,5849925,41,8,14
chr17,5858916,5859316,29,11,2
chr17,5874519,5874919,51,8,9
chr17,5890439,5890839,38,2,18
chr17,5896083,5896483,34,7,4
chr17,5923313,5923713,24,4,17
chr17,5934874,5935274,26,7,15
chr17,5940829,5941229,149,12,21
chr17,5958916,5959316,28,2,22
chr17,5968596,5968996,44,17,16
chr17,5975587,5975987,39,3,17
chr17,5977683,5978083,71,30,17
chr17,5984707,5985107,45,2,13
chr17,5987315,5987715,48,8,16
chr17,5992968,5993368,29,16,12
chr17,5998035,5998435,166,37,43
chr17,6005421,6005821,79,8,14
chr17,6054974,6055374,54,7,16
chr17,6073389,6073789,56,11,10
chr17,6079612,6080012,307,48,90
chr17,6106373,6106773,99,9,17
chr17,6121477,6121877,16,8,1
chr17,6128018,6128418,56,14,5
chr17,6164949,6165349,23,11,6
chr17,6180318,6180718,31,8,15
chr17,6203828,6204228,42,19,11
chr17,6279226,6279626,81,27,21
chr17,6317296,6317696,131,34,72
chr17,6422361,6422761,45,5,12
chr17,6424582,6424982,36,0,19
chr17,6429913,6430313,463,108,213
chr17,6433651,6434051,94,22,18
chr17,6446072,6446472,46,11,2
chr17,6449672,6450072,47,21,48
chr17,6454818,6455218,13,12,14
chr17,6468045,6468445,387,59,82
chr17,6475388,6475788,30,17,14
chr17,6476494,6476894,89,7,18
chr17,6490002,6490402,69,20,18
chr17,6492913,6493313,14,3,10
chr17,6571324,6571724,112,16,33
chr17,6572242,6572642,20,6,18
chr17,6581143,6581543,43,19,19
chr17,6601380,6601780,96,16,22
chr17,6655191,6655591,25,8,6
chr17,6736914,6737314,49,7,12
chr17,6743796,6744196,30,20,15
chr17,6744623,6745023,31,3,13
chr17,6757555,6757955,40,10,22
chr17,6758644,6759044,5,12,14
chr17,6759819,6760219,73,7,22
chr17,6764055,6764455,48,14,6
chr17,6765884,6766284,84,33,17
chr17,6766824,6767224,31,9,7
chr17,6778920,6779320,86,19,33
chr17,6782603,6783003,188,27,63
chr17,6808761,6809161,59,12,8
chr17,6827782,6828182,311,60,109
chr17,6835591,6835991,39,11,13
chr17,6860509,6860909,124,12,15
chr17,6892216,6892616,109,24,26
chr17,6948098,6948498,35,11,20
chr17,6961255,6961655,38,11,20
chr17,7169775,7170175,452,114,137
chr17,7206702,7207102,92,23,9
chr17,7219109,7219509,27,2,13
chr17,7226722,7227122,20,2,8
chr17,7232422,7232822,16,10,4
chr17,7238898,7239298,139,28,21
chr17,7240539,7240939,144,26,37
chr17,7247102,7247502,364,79,59
chr17,7262026,7262426,53,16,17
chr17,7440579,7440979,24,9,1
chr17,7451896,7452296,41,13,17
chr17,7452490,7452890,22,5,12
chr17,7527237,7527637,16,2,11
chr17,7529242,7529642,59,15,14
chr17,7533595,7533995,231,61,58
chr17,7562960,7563360,95,10,12
chr17,7868634,7869034,53,3,17
chr17,7905789,7906189,57,6,14
chr17,8165082,8165482,67,19,30
chr17,8283509,8283909,271,68,122
chr17,8310880,8311280,137,20,26
chr17,8328433,8328833,26,4,22
chr17,8340970,8341370,56,1,12
chr17,8351119,8351519,14,9,2
chr17,8371791,8372191,139,21,44
chr17,8388447,8388847,26,3,13
chr17,8408938,8409338,72,12,35
chr17,8429912,8430312,21,10,6
chr17,8433805,8434205,58,7,14
chr17,8463532,8463932,74,4,20
chr17,8468713,8469113,66,7,17
chr17,8506023,8506423,45,2,24
chr17,8629357,8629757,34,12,13
chr17,8688104,8688504,77,12,18
chr17,8800876,8801276,158,10,31
chr17,8987985,8988385,48,6,13
chr17,9031723,9032123,33,3,23
chr17,9035863,9036263,85,22,14
chr17,9202448,9202848,59,16,14
chr17,9484424,9484824,23,9,6
chr17,9579960,9580360,53,9,6
chr17,9722703,9723103,96,22,16
chr17,9837365,9837765,20,10,3
chr17,9864317,9864717,18,10,7
chr17,9917048,9917448,21,7,10
chr17,9926416,9926816,24,8,7
chr17,10046913,10047313,52,15,10
chr17,10079614,10080014,125,18,30
chr17,10150146,10150546,58,12,19
chr17,10185307,10185707,42,11,8
chr17,10268476,10268876,15,9,4
chr17,10309087,10309487,21,0,13
chr17,10317921,10318321,45,12,30
chr17,10319642,10320042,170,28,71
chr17,10332169,10332569,14,1,9
chr17,10335098,10335498,234,41,73
chr17,10342632,10343032,45,12,12
chr17,10355911,10356311,111,28,31
chr17,10366009,10366409,176,44,59
chr17,10371866,10372266,24,5,13
chr17,10374285,10374685,119,21,32
chr17,10377457,10377857,82,18,14
chr17,10389758,10390158,32,19,16
chr17,10390787,10391187,33,3,20
chr17,10405953,10406353,80,8,35
chr17,10408648,10409048,36,12,4
chr17,10425421,10425821,28,9,13
chr17,10432102,10432502,247,55,57
chr17,10434611,10435011,21,9,21
chr17,10439749,10440149,26,9,8
chr17,10441471,10441871,106,21,21
chr17,10478362,10478762,24,16,4
chr17,10498914,10499314,18,16,16
chr17,10500763,10501163,109,13,26
chr17,10514707,10515107,112,21,34
chr17,10531037,10531437,40,3,13
chr17,10567488,10567888,73,25,20
chr17,10587616,10588016,59,10,12
chr17,10614161,10614561,14,7,5
chr17,10630582,10630982,22,10,4
chr17,10744793,10745193,56,13,13
chr17,10840062,10840462,233,22,63
chr17,11067986,11068386,82,12,26
chr17,11092860,11093260,61,15,22
chr17,11353254,11353654,141,40,42
chr17,11533843,11534243,42,14,6
chr17,11902929,11903329,19,9,3
chr17,11981875,11982275,21,6,11
chr17,12031265,12031665,30,3,12
chr17,12047525,12047925,40,8,19
chr17,12103828,12104228,26,3,18
chr17,12119066,12119466,100,22,26
chr17,12156661,12157061,47,11,11
chr17,12182650,12183050,23,1,13
chr17,12195119,12195519,61,21,23
chr17,12195637,12196037,68,11,23
chr17,12205562,12205962,56,14,9
chr17,12212332,12212732,94,27,19
chr17,12265866,12266266,68,8,11
chr17,12318599,12318999,200,20,38
chr17,12364270,12364670,17,7,19
chr17,12367393,12367793,25,0,14
chr17,12372013,12372413,53,9,13
chr17,12497904,12498304,43,7,7
chr17,12507224,12507624,63,3,18
chr17,12729927,12730327,16,3,12
chr17,12740327,12740727,100,19,19
chr17,12741094,12741494,90,19,29
chr17,12753019,12753419,28,7,9
chr17,12769476,12769876,133,17,41
chr17,12880120,12880520,45,6,16
chr17,12886636,12887036,31,5,15
chr17,12909787,12910187,74,4,36
chr17,12916066,12916466,504,114,132
chr17,12960255,12960655,398,82,106
chr17,12964614,12965014,21,15,14
chr17,12988120,12988520,113,28,30
chr17,12992319,12992719,278,28,84
chr17,12996348,12996748,46,10,16
chr17,12999118,12999518,286,71,82
chr17,13004497,13004897,95,24,41
chr17,13007638,13008038,368,67,156
chr17,13009764,13010164,46,22,6
chr17,13043924,13044324,95,13,16
chr17,13092147,13092547,26,10,4
chr17,13337489,13337889,58,4,10
chr17,13379959,13380359,62,14,10
chr17,13472467,13472867,23,5,19
chr17,13658951,13659351,180,35,52
chr17,13667151,13667551,33,9,8
chr17,13668672,13669072,116,21,31
chr17,13680314,13680714,63,19,15
chr17,13683543,13683943,454,106,95
chr17,13700297,13700697,114,23,29
chr17,13732638,13733038,31,15,5
chr17,13760346,13760746,53,0,10
chr17,13769179,13769579,37,9,8
chr17,13920698,13921098,34,15,9
chr17,13971735,13972135,28,9,5
chr17,14163403,14163803,26,3,18
chr17,14166888,14167288,58,7,16
chr17,14198117,14198517,35,1,18
chr17,14199672,14200072,64,15,18
chr17,14203628,14204028,177,10,42
chr17,14206052,14206452,51,3,21
chr17,14220839,14221239,26,2,16
chr17,14222171,14222571,30,3,13
chr17,14252586,14252986,25,10,8
chr17,14279325,14279725,99,11,20
chr17,14280378,14280778,17,2,12
chr17,14301638,14302038,499,123,104
chr17,14539729,14540129,55,11,6
chr17,14545756,14546156,37,5,4
chr17,14693217,14693617,113,21,29
chr17,14718739,14719139,16,10,1
chr17,14817996,14818396,91,26,20
chr17,14904744,14905144,25,3,17
chr17,14927031,14927431,35,15,18
chr17,14927722,14928122,61,10,9
chr17,14942987,14943387,209,16,84
chr17,14960934,14961334,33,2,9
chr17,14990048,14990448,53,5,32
chr17,15021406,15021806,27,8,7
chr17,15065684,15066084,60,4,16
chr17,15208073,15208473,220,35,56
chr17,15229164,15229564,89,14,15
chr17,15240649,15241049,86,17,33
chr17,15247748,15248148,188,27,34
chr17,15337845,15338245,22,10,11
chr17,15376624,15377024,102,11,30
chr17,15380572,15380972,264,37,76
chr17,15395985,15396385,178,19,41
chr17,15440752,15441152,57,7,35
chr17,15467702,15468102,39,9,14
chr17,15472690,15473090,29,10,7
chr17,15498073,15498473,180,36,54
chr17,15498825,15499225,11,9,12
chr17,15499678,15500078,197,32,45
chr17,15527096,15527496,266,59,67
chr17,15536451,15536851,23,5,13
chr17,15544171,15544571,34,2,9
chr17,15549746,15550146,34,13,11
chr17,15564229,15564629,300,61,95
chr17,15635411,15635811,38,9,8
chr17,15639115,15639515,50,14,0
chr17,15657108,15657508,69,15,12
chr17,15677894,15678294,68,15,14
chr17,15680573,15680973,64,8,10
chr17,15704366,15704766,200,35,51
chr17,15714499,15714899,12,6,15
chr17,15715175,15715575,49,10,13
chr17,15746721,15747121,93,53,30
chr17,15748049,15748449,46,16,14
chr17,15823175,15823575,22,10,6
chr17,15826410,15826810,280,59,73
chr17,15829593,15829993,23,7,19
chr17,15830876,15831276,121,17,42
chr17,15831779,15832179,28,10,21
chr17,15953918,15954318,46,19,7
chr17,15990273,15990673,34,7,12
chr17,16219617,16220017,57,26,31
chr17,16374726,16375126,56,31,16
chr17,16669626,16670026,11,3,12
chr17,16726917,16727317,36,12,15
chr17,16770475,16770875,49,7,20
chr17,16920896,16921296,18,10,5
chr17,16945505,16945905,42,9,16
chr17,16951210,16951610,229,42,33
chr17,16997041,16997441,78,22,26
chr17,17004855,17005255,368,77,94
chr17,17018055,17018455,81,24,28
chr17,17028842,17029242,25,9,11
chr17,17059560,17059960,87,26,32
chr17,17061700,17062100,145,49,48
chr17,17063839,17064239,282,49,33
chr17,17189335,17189735,16,10,20
chr17,17196116,17196516,290,115,102
chr17,17199750,17200150,25,8,11
chr17,17230571,17230971,35,15,4
chr17,17234566,17234966,284,82,62
chr17,17294081,17294481,159,57,39
chr17,17303475,17303875,44,9,8
chr17,17373985,17374385,227,35,102
chr17,17388510,17388910,19,8,6
chr17,17392771,17393171,19,2,9
chr17,17394288,17394688,54,15,14
chr17,17398479,17398879,13,9,12
chr17,17402617,17403017,109,12,17
chr17,17404880,17405280,19,9,8
chr17,17405597,17405997,21,11,10
chr17,17408177,17408577,116,37,39
chr17,17414214,17414614,57,9,9
chr17,17424995,17425395,110,28,35
chr17,17444481,17444881,49,28,18
chr17,17445784,17446184,12,11,15
chr17,17448877,17449277,64,15,15
chr17,17491242,17491642,109,30,40
chr17,17493080,17493480,34,12,37
chr17,17496208,17496608,174,72,51
chr17,17497600,17498000,23,9,20
chr17,17516453,17516853,99,18,12
chr17,17612401,17612801,68,20,24
chr17,17624496,17624896,430,95,192
chr17,17628210,17628610,128,51,38
chr17,17690659,17691059,19,11,13
chr17,17739824,17740224,274,43,98
chr17,17766474,17766874,17,9,14
chr17,17827154,17827554,78,15,25
chr17,17829422,17829822,39,14,16
chr17,17838092,17838492,319,60,104
chr17,17843849,17844249,34,3,36
chr17,17850039,17850439,54,8,13
chr17,17910100,17910500,95,26,65
chr17,18236847,18237247,21,6,23
chr17,19459250,19459650,42,31,9
chr17,20330186,20330586,16,8,6
chr17,20508236,20508636,44,14,17
chr17,20945045,20945445,487,136,167
chr17,21008736,21009136,75,9,48
chr17,21065534,21065934,96,26,19
chr17,21066978,21067378,117,33,28
chr17,21231688,21232088,12,8,13
chr17,21272131,21272531,38,12,14
chr17,21370388,21370788,88,25,19
chr17,21375272,21375672,133,31,26
chr17,21383533,21383933,31,12,23
chr17,21397324,21397724,49,14,12
chr17,21423047,21423447,94,11,48
chr17,21450169,21450569,253,44,92
chr17,21488773,21489173,229,46,66
chr17,21516336,21516736,78,14,34
chr17,21532292,21532692,166,22,77
chr17,21535332,21535732,86,24,19
chr17,21566252,21566652,36,7,15
chr17,21566978,21567378,66,11,31
chr17,21579519,21579919,35,4,17
chr17,21617434,21617834,14,2,17
chr17,21650334,21650734,113,21,29
chr17,21679620,21680020,143,33,42
chr17,21707379,21707779,260,57,72
chr17,21730572,21730972,64,19,29
chr17,21733506,21733906,127,41,31
chr17,21752952,21753352,14,9,12
chr17,21753779,21754179,61,10,17
chr17,21792328,21792728,160,59,31
chr17,21827003,21827403,88,40,41
chr17,21839679,21840079,24,17,2
chr17,21845620,21846020,176,39,40
chr17,21853789,21854189,55,23,23
chr17,21871394,21871794,78,23,27
chr17,21909390,21909790,88,14,34
chr17,21961306,21961706,12,5,11
chr17,21962447,21962847,26,8,10
chr17,22080958,22081358,40,5,15
chr17,22118801,22119201,121,33,43
chr17,22165778,22166178,87,13,19
chr17,22314778,22315178,22,12,8
chr17,22348176,22348576,25,14,12
chr17,22360421,22360821,23,19,16
chr17,22361412,22361812,35,11,18
chr17,22362711,22363111,12,14,12
chr17,22363857,22364257,98,18,24
chr17,22406270,22406670,82,26,22
chr17,22410772,22411172,34,8,14
chr17,22417522,22417922,27,3,15
chr17,22423938,22424338,142,32,58
chr17,22427274,22427674,29,4,11
chr17,22520073,22520473,186,39,52
chr17,22739791,22740191,90,7,31
chr17,22745781,22746181,109,40,27
chr17,22757320,22757720,70,41,22
chr17,22799725,22800125,13,7,13
chr17,22817463,22817863,66,12,24
chr17,22866918,22867318,88,15,20
chr17,22876587,22876987,116,35,57
chr17,23192984,23193384,141,29,54
chr17,23538441,23538841,14,14,14
chr17,23540700,23541100,111,24,36
chr17,23546414,23546814,165,40,49
chr17,23548646,23549046,130,45,55
chr17,23550269,23550669,243,58,67
chr17,23557676,23558076,42,9,20
chr17,23559798,23560198,70,4,29
chr17,23564032,23564432,175,35,80
chr17,23575957,23576357,51,8,25
chr17,23586055,23586455,50,14,27
chr17,23587620,23588020,26,8,15
chr17,23592523,23592923,199,41,64
chr17,23599016,23599416,274,91,94
chr17,23601141,23601541,193,45,56
chr17,23603071,23603471,38,17,7
chr17,23603543,23603943,92,20,30
chr17,23605353,23605753,44,12,26
chr17,23610481,23610881,113,18,24
chr17,23627796,23628196,12,8,17
chr17,23630253,23630653,132,13,42
chr17,23644391,23644791,18,7,10
chr17,23645074,23645474,27,10,19
chr17,23657799,23658199,34,10,7
chr17,23660265,23660665,49,2,31
chr17,23661472,23661872,43,8,11
chr17,23664547,23664947,72,16,21
chr17,23670474,23670874,42,3,14
chr17,23673508,23673908,294,85,114
chr17,23677302,23677702,115,21,36
chr17,23679042,23679442,16,0,16
chr17,23683595,23683995,22,4,14
chr17,23700075,23700475,118,20,26
chr17,23706224,23706624,48,7,22
chr17,23726125,23726525,200,16,75
chr17,23727620,23728020,51,10,14
chr17,23740199,23740599,164,25,33
chr17,23745234,23745634,47,6,9
chr17,23746316,23746716,71,7,36
chr17,23748906,23749306,57,18,24
chr17,23758849,23759249,55,11,16
chr17,23760241,23760641,25,3,14
chr17,23771469,23771869,115,12,56
chr17,23774071,23774471,54,6,17
chr17,23785918,23786318,50,10,24
chr17,23786542,23786942,19,2,10
chr17,23789736,23790136,71,28,22
chr17,23790574,23790974,19,2,14
chr17,23802913,23803313,380,100,107
chr17,23806874,23807274,105,16,22
chr17,23822165,23822565,68,8,29
chr17,23825630,23826030,13,4,20
chr17,23829162,23829562,128,30,72
chr17,23843269,23843669,73,10,21
chr17,23924625,23925025,105,17,29
chr17,23960312,23960712,62,3,24
chr17,23968807,23969596,51,2,24
chr17,23993585,23993985,49,2,24
chr17,24014526,24014926,23,7,12
chr17,24015743,24016143,104,10,10
chr17,24022916,24023316,38,8,23
chr17,24044466,24044866,38,3,12
chr17,24046026,24046426,76,6,13
chr17,24073322,24073722,173,29,69
chr17,24126830,24127230,37,11,8
chr17,24131553,24131953,33,7,13
chr17,24134025,24134425,81,20,13
chr17,24141471,24141871,301,45,79
